split,index,label,text_preview,response,analysis
train,2512,0,"Meg Ryan Biography, Plastic Surgery, Net Worth, Husband, Relationships Meg...",No,no
train,5402,0,Amy Schumer Makes Red Carpet Debut With Husband Chris Fischer at Tony Awards...,No,no
train,3261,0,Jessica Simpson's Son Ace Gets His First Haircut Ace Knute just got his first...,No,no
train,5086,0,Shia LaBeouf tweets apology: 'I am deeply ashamed of my behavior' CLOSE...,No,no
train,975,0,A Best Popular Film Category at the Oscars? It’s an Indecent Proposal –...,No,no
train,4638,0,"All That Reunion with Kenan Thompson, Kel Mitchell and More Gang’s all here!...",No,no
train,5888,0,The line has awful reviews and she has no name recognition so bye bye money....,No,no
train,1325,0,"Faith Hill Is ‘Happy to Be 50′ and Isn’t Afraid to Say It! Preach it, Faith...",No,no
train,9710,0,How Danny Masterson Was Written Off ‘The Ranch’ Talk about a dramatic exit....,No,no
train,1756,0,Jimmy Kimmel Vents About Krystal from 'The Bachelor' This just in: Jimmy...,No,no
train,9809,1,Justin Bieber and Selena Gomez Taking Some Space—But Don’t Call It a Breakup...,No,no
train,6099,1,"Jennifer Aniston, Jake Gyllenhaal Went On Secret Date? Did Jennifer Aniston...",No,no
train,2772,0,All the Photos from Kim and Kourtney Kardashian and Younes Bendjima's Turks &...,No,no
train,7328,1,Gwen Stefani Trapped In $35M Sex House! Click to share on Facebook (Opens in...,No,no
train,426,1,Cannes Film Festival Pictures The 71st annual Cannes Film Festival is kicking...,No,no
train,1316,0,Scott Disick & Sofia Richie Break Up — Then Get Back Together: Inside Their...,No,no
train,7160,1,"Camilla’s evil plot exposed But now in a dramatic turn of events, New Idea...",No,no
train,9183,0,Kaia Gerber looks spitting image of Cindy Crawford They are the modelling...,No,no
train,5784,0,Karrueche Tran Chris Brown Permanent Restraining Order Entertainment News...,No,no
train,8670,0,Scheana Shay: I Know I Look 'Stupid' on ‘Pump Rules’ Scheana Shay doesn’t...,No,no
train,8003,0,Pippa Middleton wedding: In case you missed it...Pippa marries in lace with...,No,no
train,5721,1,Robert Pattinson Cools Off With FKA Twigs: Are Things Heating Up With Katy...,No,no
train,9631,0,"Kylie Jenner and Travis Scott on Love, Making It Work, and the Kardashian...",No,no
train,524,0,Tim McGraw and Faith Hill Share Their Secrets to a Happy Marriage After 15...,No,no
train,2155,0,Saturday Savings: Lucy Hale's Leather Purse Comes With a Great Discount...,No,no
train,8295,0,'Gilmore Girls' Star Matt Czuchry Knows The Answer To The Revival's Biggest...,No,no
train,3037,0,Watch Beyonce Wish Rumi & Sir Carter Happy Birthday At On The Run II Tour Can...,No,no
train,655,0,Game of Thrones: The 2 Big Nymeria Moments Everybody Is Talking About...,No,no
train,5786,0,Carole Radziwill Net Worth Carole Radziwill net worth: Carole Radziwill is a...,No,no
train,3148,0,Jennifer Aniston on ‘Friends’ Reunion: ‘Anything Is a Possibility’ (Video)...,No,no
train,3282,0,Ewan McGregor's Daughter Says Calling Mary Elizabeth Winstead 'Trash' 'Wasn't...,No,no
train,9413,0,"'Famously Single' Stars Karina Smirnoff, Chad Johnson Try Another Date -- And...",No,no
train,9768,0,Chester Bennington Autopsy Reveals Traces of Alcohol Months after Linkin Park...,No,no
train,9302,0,Burt Reynolds and Sally Field's Love Story: A Look Back The late Burt...,No,no
train,1435,1,Nicole Kidman and Keith Urban's marriage back on track They’ve been hit by a...,No,no
train,4049,0,Is ‘RuPaul’s Drag Race’ the Most Radical Show on TV? Charles frequently...,No,no
train,6665,0,"Lady Gaga, Margot Robbie, Jason Sudeikis and More Spotted at the 2017 Toronto...",No,no
train,87,0,"Forbes ranked the 10 highest-paid actors in the world, and No. 1 wasn't even...",Yes,yes
train,5317,0,Why Kristin Cavallari Is Obsessed with Hailey Baldwin When the shiny gates of...,No,no
train,4244,0,Kate McKinnon Nails Her Gal Gadot Impression (Video) Kate McKinnon is known...,No,no
train,5328,0,Why Hoda Kotb Isn’t Making Matt Lauer’s Salary – Variety In the world of TV...,No,no
train,1595,0,'I thought the bitch was white' - Roseanne Barr on the Valerie Jarrett tweet...,No,no
train,7519,0,Billboard Music Awards 2018: See All of Kelly Clarkson's Looks Kelly...,No,no
train,4182,0,Kim Kardashian Says She's 'On Edge' After Paris Robbery Arrests in New...,No,no
train,9727,1,Meghan Markle and Harry show their love in 'COMPLETELY DIFFERENT' ways to...,No,no
train,1897,1,Angelina Jolie asks to keep all her jewellery in divorce from Brad Pitt-...,No,no
train,7052,1,Will & Jada Pinkett-Smith Relationship Rumors: Is Jada Jealous of Husband's...,No,no
train,295,0,Oprah gave Mindy Kaling the most thoughtful baby gift EVER Photo: Jesse...,No,no
train,7367,0,Super Bowl commercials The U.S. television broadcast of the Super Bowl – the...,No,no
train,1959,0,Gigi Hadid and Zayn Malik Split: Look Back at Their Relationship No more...,No,no
train,2,0,2019 Spring/Summer TV Premiere Calendar FRI / May 3 All in My Family Trailer...,No,no
train,8186,0,Gigi Hadid Has a Pixie Cut in Stuart Weitzman Campaign Image zoom Mario...,No,no
train,9944,0,Kristin Cavallari bites back after NFL husband Jay Cutler's teammate says...,No,no
train,7042,1,Tom Cruise Ends Val Kilmer's Cancer With Bizarre Scientology Powers Click to...,No,no
train,3272,0,Happy Savannahversary! Savannah Guthrie Celebrates 5 Years on Today WATCH: A...,No,no
train,2892,0,"Fredrik Eklund on His Friendship with Bethenny Frankel: ""I Feel Like I'm...",No,no
train,3237,1,Gwen Stefani Is Still Smitten With Blake Shelton and 'Has Never Once' Tried...,No,no
train,5625,1,"Is Ben Affleck's Girlfriend Lindsay Shookus Pregnant?! ""Ben and Lindsay are a...",No,no
train,5450,0,Carson Daly's Mom Pattie Daly Caruso Dies at 73 Image zoom Axelle/Bauer-...,No,no
train,7069,1,"Rosie Huntington-Whiteley Is Pregnant in ""Mad Max"" U.S. CA U.K. AU Asia DE FR...",No,no
train,7393,0,The Walking Dead season 9: The reason why Rick Grimes actor Andrew Lincoln...,No,no
train,562,0,Hayley Williams and Husband Chad Gilbert Break Up Image zoom Chelsea...,No,no
train,738,0,Kim Cattrall's Brother Found Dead After Being Reported Missing Kim Cattrall‘s...,No,no
train,9163,1,Justin Theroux reunites with Sienna Miller at Chaos launch party in New York...,No,no
train,9521,0,'It' cast reveal who they want to play the adult Losers in the sequel...,No,no
train,2846,0,Teen Mom 2 Star Briana DeJesus Gives Birth to Her Second Daughter Welcome to...,No,no
train,2265,0,Then vs now: How the “Game of Thrones” cast has changed since their first...,No,no
train,9120,0,"Iggy Azalea sued for failure to pay $300,000 credit card debt Iggy Azalea...",No,no
train,9124,0,Meghan Markle reportedly secretly spent Easter in Los Angeles Meghan Markle...,No,no
train,3725,1,"Meghan Markle's secret boyfriend Steve Lepore The princess-in-waiting, 36, is...",No,no
train,3309,0,Lisa Kudrow: Lohan’s team thought ‘The Comeback’ was a reality show Click to...,No,no
train,5416,0,Dj Khaled Crashes Jamie Foxx's 2017 American Music Awards Interview The Best...,No,no
train,6168,0,Here Are the Hotels Where Meghan Markle and Prince Harry Will Stay the Night...,No,no
train,1433,1,Katie Holmes and Jamie Foxx: Why They Went Public Now Katie Holmes was sick...,No,no
train,5638,0,This Is What Happened When Kim DePaola Came Face to Face with Terry Dubrow...,No,no
train,4147,0,Kelly Clarkson finally met Steve Carell at Golden Globes Kelly Clarkson...,No,no
train,5056,0,Trouble in Paradise! Watch The Miz Totally Ignore Maryse While She Tries to...,No,no
train,592,0,"Why Beyonce, Lady Gaga and More Stars Were M.I.A. at the 2018 Met Gala Why...",No,no
train,4121,0,Watch Olivia Pierson and Natalie Halcro's Hilarious Balloon Blunder: The...,No,no
train,2410,0,Rob Kardashian Shows Support for Ex Rita Ora During ‘Girls’ Backlash That...,No,no
train,8975,0,VMA 2017: Lorde had the flu. She performed anyway. In one of the stranger...,No,no
train,7671,0,Michael B. Jordan Calls Out the Real Hero Behind His Shirtless Essence Cover...,No,no
train,5575,1,Chris Soules NYC Fashion Week Before Fatal Hit-And-Run Trial Click to share...,No,no
train,9781,0,"Rashad Jennings' Dancing With the Stars Finale Game Face Is Simple: ""All...",No,no
train,7448,0,Selena Gomez reflects on reaching a life or death point after lupus diagnosis...,No,no
train,2049,0,"The Kardashian Decade: How a Sex Tape Led to a Billion-Dollar Brand In 2007,...",No,no
train,3627,1,Selena Gomez ‘Chose Happiness’ Over Justin Bieber Doin’ what is best for her....,No,no
train,7215,1,A-Rod Didn't Recognize Jennifer Lopez When They First Reconnected: 'I Was So...,No,no
train,3961,0,"'Blade Runner 2049,' 'Marshall' Red Carpet Events Canceled After Las Vegas...",No,no
train,7365,0,Teen Mom Star Amber Portwood Shares Photo of 'Beautiful Baby James' Amber...,No,no
train,2782,0,Fact-Checking Feud: Bette and Joan Episode 6: Did Joan Crawford Have a Secret...,No,no
train,3758,0,The Cast of Marvel Studios’ ‘Avengers: Infinity War’ Reflect on Their MCU...,No,no
train,3774,0,Kim Kardashian and Hailey Baldwin Matched in Near-Identical Teddy Coats Along...,No,no
train,5589,0,Did Karlie Kloss Just Reveal Princess Beatrice's Secret Instagram Account?...,No,no
train,3948,1,"Royal Baby's Name Is Louis Arthur Charles, Will and Kate Announce Prince...",No,no
train,7638,1,"Bruce Springsteen American singer and songwriter ""Springsteen"" redirects...",Yes,yes
train,7255,0,Cate Blanchett to star in Lucille Ball biopic written by Aaron Sorkin Image...,No,no
train,6390,1,Kate Middleton will never be jealous of Meghan Markle; here's why Kate...,No,no
train,3134,0,Supergirl Recap: The Danvers Sisters Go Back to “Midvale” Supergirl this week...,No,no
train,1805,0,Jennifer Lopez And Alex Rodriguez' Date Night Outfits Jennifer Lopez and Alex...,No,no
train,1883,0,Gigi Hadid Wearing Long Pink Coat If you were ever looking for a way to stand...,No,no
train,2586,0,Colin Firth vows never to work with Woody Allen again Colin Firth says he...,No,no
train,7291,0,Carrie Underwood Shares Close-Up Photo of Her Face Revealing Her Scars...,No,no
train,4981,0,"Nikki Bella is eliminated on ""Dancing with the Stars"" Trending videos on...",No,no
train,8012,0,Selena Gomez And The Weeknd Are Dating: A Timeline Of Everything 31 October:...,No,no
train,9745,0,"Cher to Receive Icon Award, Give First Awards Show Performance in 15 Years at...",No,no
train,5276,0,Kendra Wilkinson debuts new brunette look... three weeks after filing for...,No,no
train,4715,1,A Very Comprehensive 9-Year Timeline of Justin Bieber & Hailey Baldwin's...,No,no
train,7462,1,Jennifer Lawrence and Darren Aronofsky Split After a Year Together The...,No,no
train,7828,0,Amy Schumer Shares This Skin-Care Step With Her Dog Tati My name is Nwando...,No,no
train,6352,0,Maisie Williams Will Be a Bridesmaid at Sophie Turner and Joe Jonas’s Wedding...,No,no
train,8368,0,Kendra Wilkinson Vows Farrah Abraham Is ‘Going Down’ After Racially...,No,no
train,2801,1,"Khloé Kardashian Trademarks ""Koko"" Name for Makeup Collection Move over, Kim,...",No,no
train,9406,0,Tristan Thompson Throws Khloe Kardashian Romantic Surprise Party on New...,No,no
train,8481,0,Amber Rose Is Unrecognizable While Making Her Red Carpet Debut With 21 Savage...,No,no
train,3903,0,Matt Damon Reacts to Ben Affleck’s Massive Back Tattoo Through thick and...,No,no
train,9884,0,Did Matt Baier Really Admit to Physically Abusing Amber Portwood? Amber...,No,no
train,2896,0,Louis C.K. Responds to Accusations: ‘These Stories Are True’ These stories...,No,no
train,6728,0,"Taylor Swift, Katy Perry & More Music Stars Slay in Our Grammys Glambot Pose-...",No,no
train,5578,0,CMA Awards 2017: The Complete Winners List The 51st CMA Awards were held in...,No,no
train,1497,0,"FX Boss on Futures of AHS, Fargo & Better Things FX Boss on Futures of AHS,...",No,no
train,8757,1,Khloe Kardashian & Tristan Thompson’s Sizzling Sex Life During Pregnancy:...,No,no
train,4087,1,Gwen Stefani and Blake Shelton: The Real Reason This Power Couple Isn’t Ready...,No,no
train,5800,0,Kesha releases music video for new girl power anthem Woman Kesha is...,No,no
train,1923,0,Nikki Bella is eliminated on “Dancing with the Stars” In a shocking double-...,No,no
train,6952,0,Teen Mom OG's Tyler Baltierra reveals struggles to therapist as Catelynn...,No,no
train,2174,0,Tom Brady Gets Visit From Gisele Bündchen and Family at Super Bowl 2018...,No,no
train,4727,0,"Tommy Lee Jones Really Hated Working With Jim Carrey on 'Batman Forever' ""I...",No,no
train,1877,0,Better Call Saul Better Call Saul is an American television crime drama...,No,no
train,1661,1,"Jennifer Aniston Did Not “Break Down” Over Brad Pitt “Love Confession,”...",No,no
train,6616,0,'The Walking Dead's' Christian Serratos Reveals Baby's Sex on Father's Day...,No,no
train,2916,0,John Krasinski Found Out He Didn't Get the Role of Captain America on Emily...,No,no
train,1277,0,Kourtney Kardashian tries to 'rescue' Kris Jenner on KUWTK Kris Jenner was...,No,no
train,9293,0,Phil Elverum Phil Elverum (born Phil Elvrum; 1978/1979)[1] is an American...,No,no
train,6138,0,"Detective attacked by goose on his way into work CLARKSVILLE, Indiana (KTRK)...",No,no
train,9552,0,Did Kanye West Have Any Influence On Kim Kardashian’s New Makeup Line? She...,No,no
train,4035,0,"Jade Roper, Tanner Tolbert Reveal Baby Girl’s Name Welcome to the world,...",No,no
train,9821,0,"Brie Bella Shares 'Really Personal, Intimate' Pictures From Her Labor and...",No,no
train,346,0,Everyone The Weeknd's Hung Out With Since Selena Gomez Split: Yovanna...,No,no
train,8329,0,Damon Wayans Claims Clayne Crawford Injured Him on Lethal Weapon Set Damon...,No,no
train,3040,0,This 'Unbreakable Kimmy Schmidt' Season 4 Outtake Song Is Hilariously Perfect...,No,no
train,2583,0,"If You Hate Spending Money, Buy Your ""Boring"" Pieces Here Okay, so maybe no...",No,no
train,9553,0,Young Hugh Hefner Graces 'Playboy' Cover in Honor of the Founder's Death The...,No,no
train,7261,0,"Patton Oswalt Opens Up After Arrest of Golden State Killer Suspect, Subject...",No,no
train,4020,0,"Farrah Fawcett's Son, Redmond O’Neal, Charged With Attempted Murder Farrah...",No,no
train,8618,1,Katie Holmes and Jamie Foxx kiss in public for first time on beach date Don’t...,No,no
train,4187,0,Watch as Tristan Thompson Dotes on Baby True in Heartwarming New Video This...,No,no
train,2295,0,Rachel Bilson Steps Out After Split From Hayden Christensen Rachel Bilson...,No,no
train,9526,0,How 'Grey's Anatomy' Wrote Out Jessica Capshaw and Sarah Drew [This story...,No,no
train,1819,0,23 Galentine’s Day Gift Ideas Under $20 That Are Perfect For All The Gal-Pals...,No,no
train,9337,0,"Sex and the City 10 Years Later: The Final Rankings On Saturday, February 22,...",No,no
train,443,0,"Cameron Diaz Cameron Diaz was born on August 30, 1972 in San Diego,...",No,no
train,4306,0,"Boyega escapes Atlanta snow, makes ‘Last Jedi’ premiere John Boyega arrives...",No,no
train,8684,1,The Examined Life of Angelina Jolie Pitt THE MOST NOTICEABLE thing about...,No,no
train,7950,0,Audrina Patridge Wants to Strip Estranged Husband's Visitation Audrina...,No,no
train,8390,0,Dean Unglert Starting Therapy After Lesley Murphy Split Seekin’ help. Dean...,No,no
train,7703,0,Jay-Z Drops “Story of O.J.” Music Video on Tidal as 4:44 Goes Platinum in...,No,no
train,2844,0,"Serena Williams, Alexis Ohanian 'Waiting' to Learn Sex of Baby The suspense...",No,no
train,3225,1,Angelina Jolie Threatens Brad Pitt: Don’t Bring The Kids Around Jennifer...,No,no
train,9590,0,Sabtu Tabungan: Bella Hadid urang Front-dasi Pepelakan Top Dupi Ayeuna $ 38...,No,no
train,9567,0,Autumn Ajirotutu Explains the End of Her Friendship With Sasha Gates on WAGS...,No,no
train,9968,1,"Mila Kunis Talks Pregnancy, Divorce Rumors Not on her watch! Mila Kunis is no...",No,no
